date,Pollution,Food
4/20/2008,521729.7114,714233.0687
4/21/2008,515923.3431,722630.0204
4/22/2008,525532.8991,727185.4166
4/23/2008,524817.5806,726666.5337
4/24/2008,529565.7069,725704.8058
4/25/2008,526793.6014,738453.0076
4/26/2008,516235.8777,730458.6618
4/27/2008,514147.4052,740717.4393
4/28/2008,517118.9084,734667.2408
4/29/2008,510777.8011,710782.7082
4/30/2008,861146.9023,713016.2385
5/1/2008,511338.2947,706554.2038
5/2/2008,501151.0395,703422.1749
5/3/2008,481317.8893,738822.3663
5/4/2008,490527.4467,732197.4877
5/5/2008,491721.5165,737486.3646
5/6/2008,490779.147,681448.7118
5/7/2008,486609.0413,609820.2224
5/8/2008,502162.0058,702289.7028
5/9/2008,498488.4128,742719.1234
5/10/2008,507027.8625,740244.0692
5/11/2008,499041.3243,743110.7467
5/12/2008,484619.3072,731990.6177
5/13/2008,481689.4127,715655.3954
5/14/2008,501046.5093,716645.2867
5/15/2008,520076.9835,713171.5133
5/16/2008,528863.7768,711936.1029
5/17/2008,525997.9792,722729.1544
5/18/2008,506634.5512,711178.0818
5/19/2008,507875.8154,719841.4025
5/20/2008,506937.3678,728653.0836
5/21/2008,507436.8862,718726.6744
5/22/2008,506452.5577,709044.9959
5/23/2008,497464.1134,716891.4878
5/24/2008,477958.6937,710061.6673
5/25/2008,496296.6391,710972.6174
5/26/2008,497873.8667,710463.0554
5/27/2008,486019.6421,711166.0856
5/28/2008,468321.4946,713103.1162
5/29/2008,468324.7913,704357.4498
5/30/2008,479568.4637,711207.3394
5/31/2008,832467.6812,721948.0972
6/1/2008,477332.9487,714706.0324
6/2/2008,474727.242,714200.3219
6/3/2008,474795.547,717571.9183
6/4/2008,470053.3187,716352.311
6/5/2008,460239.9642,719932.2369
6/6/2008,446031.8351,731934.8936
6/7/2008,448067.045,735188.5294
6/8/2008,453614.4802,733336.9049
6/9/2008,455669.1176,728437.7898
6/10/2008,421389.9499,683257.5567
6/11/2008,441788.224,699367.7955
6/12/2008,479783.1531,719328.5362
6/13/2008,497929.3865,740242.5584
6/14/2008,501082.7504,732889.8546
6/15/2008,497708.6126,736228.3092
6/16/2008,499402.8384,725894.2303
6/17/2008,505981.459,737129.1146
6/18/2008,508279.0512,733454.5253
6/19/2008,526857.6246,736690.8443
6/20/2008,526295.1131,732076.8062
6/21/2008,532740.1782,740181.5115
6/22/2008,522274.8493,715423.0241
6/23/2008,511842.5713,710331.9616
6/24/2008,512289.8594,712903.6417
6/25/2008,518735.7231,733471.1485
6/26/2008,502708.4111,731017.2892
6/27/2008,504218.5554,726345.1654
6/28/2008,511267.1246,724467.3843
6/29/2008,510299.6895,725236.6275
6/30/2008,495069.8065,703095.8409
7/1/2008,498834.2958,687367.7657
7/2/2008,508296.3619,660807.9949
7/3/2008,519304.7775,664766.5504
7/4/2008,519855.6656,679794.8086
7/5/2008,513714.7652,725500.8586
7/6/2008,513251.9815,735993.3466
7/7/2008,514775.272,741935.6843
7/8/2008,523513.406,743151.9498
7/9/2008,519176.6812,747109.6503
7/10/2008,502366.8053,719286.4553
7/11/2008,522759.9251,737852.9155
7/12/2008,523969.2042,732643.7352
7/13/2008,511889.0416,731584.355
7/14/2008,502206.8301,723452.1338
7/15/2008,502467.6937,723181.5804
7/16/2008,508767.6846,728693.2491
7/17/2008,484650.3202,632637.4056
7/18/2008,492663.8101,644687.5349
7/19/2008,509344.5853,725893.6437
7/20/2008,506112.6545,736414.3033
7/21/2008,507608.9083,724368.0164
7/22/2008,521301.9671,707918.4408
7/23/2008,519985.3878,688276.5374
7/24/2008,511166.3194,694575.7957
7/25/2008,526742.8256,706616.7185
7/26/2008,520359.9044,712112.7821
7/27/2008,522254.9202,716915.662
7/28/2008,526600.7631,714010.8383
7/29/2008,527370.331,706596.9759
7/30/2008,532971.7479,714384.2573
7/31/2008,536955.2631,708769.1342
8/1/2008,536299.0945,711448.1576
8/2/2008,529968.1202,702788.4029
8/3/2008,528473.5897,709543.8906
8/4/2008,523225.4715,690490.3941
8/5/2008,413508.0137,571183.3442
8/6/2008,349051.0021,365436.9203
8/7/2008,368312.5604,281647.5489
8/8/2008,430132.7372,390212.2566
8/9/2008,492374.0196,607186.1401
8/10/2008,510869.2478,717624.76
8/11/2008,510300.7312,722944.7959
8/12/2008,516196.2783,727688.5151
8/13/2008,524013.6422,729311.0379
8/14/2008,539611.645,720815.3044
8/15/2008,521279.0718,755935.6183
8/16/2008,530133.2548,749252.8481
8/17/2008,548086.7979,743088.6601
8/18/2008,543976.001,749380.3421
8/19/2008,528084.7307,736422.8316
8/20/2008,533371.0034,735824.0399
8/21/2008,546682.8168,716728.3347
8/22/2008,557860.3037,745993.8013
8/23/2008,556793.0735,735163.6965
8/24/2008,548445.6343,743246.0126
8/25/2008,544151.1584,739540.9446
8/26/2008,550378.542,727293.1767
8/27/2008,565258.0159,750559.1948
8/28/2008,568076.2041,757383.441
8/29/2008,566613.9538,743579.8914
8/30/2008,561411.1604,724730.6419
8/31/2008,552417.7136,736689.2151
9/1/2008,549198.8534,752458.7374
9/2/2008,548899.7933,757652.6119
9/3/2008,485929.4085,600161.64
9/4/2008,486132.929,520930.3321
9/5/2008,536081.0779,638351.2066
9/6/2008,552197.2808,745719.4278
9/7/2008,544284.6542,763367.6126
9/8/2008,537179.5716,759574.999
9/9/2008,535405.1057,755135.9533
9/10/2008,549046.554,759156.0906
9/11/2008,553510.5083,764020.9475
9/12/2008,564722.3057,765786.5728
9/13/2008,561213.6653,752759.2859
9/14/2008,556634.6484,771541.2334
9/15/2008,554404.4674,775602.9241
9/16/2008,549072.5639,771340.5803
9/17/2008,550672.4604,764493.7139
9/18/2008,553706.7591,770710.222
9/19/2008,561383.1028,777153.7674
9/20/2008,562999.4088,776159.2387
9/21/2008,564146.8086,765825.227
9/22/2008,560907.0695,770548.4805
9/23/2008,561701.9894,775580.9414
9/24/2008,572733.625,757142.9724
9/25/2008,565839.2162,740434.9297
9/26/2008,570983.0603,744630.7201
9/27/2008,582016.4152,776295.2503
9/28/2008,581565.6148,771162.4215
9/29/2008,581069.2235,769389.9064
9/30/2008,574717.663,769123.7876
10/1/2008,583624.9677,774296.5023
10/2/2008,585653.0751,765266.7131
10/3/2008,585882.3705,735266.0523
10/4/2008,585997.162,768630.4588
10/5/2008,580736.1416,772862.8121
10/6/2008,568487.5748,760846.279
10/7/2008,292341.2,393995.15
10/8/2008,292829.2,386903.63
10/9/2008,284426.6,392589.54
10/10/2008,300214.2,398664.53
10/11/2008,294542.2,403449.51
10/12/2008,288303.2,400706.22
10/13/2008,276027.2,375341.51
10/14/2008,268853.2,394584.2
10/15/2008,547219.3754,752941.6706
10/16/2008,279369.2,357154.11
10/17/2008,279781.2,381925.83
10/18/2008,275399.2,382768.34
10/19/2008,271356.2,396881.15
10/20/2008,269290.9,402526.95
10/21/2008,264777.7,404593.29
10/22/2008,253762.7,343361.23
10/23/2008,264482.7,378755.16
10/24/2008,272743.7,400698.25
10/25/2008,282565.7,359025.13
10/26/2008,594439.9372,774300.8601
10/27/2008,300800.7,416413.41
10/28/2008,303283.2,405621.54
10/29/2008,311287.2,420036.15
10/30/2008,311056.2,416102.88
10/31/2008,310448.2,428225.16
11/1/2008,312238.2,432164.29
11/2/2008,312657.2,438413.67
11/3/2008,583892.4357,809930.957
11/4/2008,599117.113,788559.1534
11/5/2008,612115.2783,800951.1682
11/6/2008,612897.9099,805118.1127
11/7/2008,606545.2286,814453.9747
11/8/2008,611511.6428,811927.909
11/9/2008,607300.6877,817632.5043
11/10/2008,599474.7663,811436.7272
11/11/2008,595907.5437,814930.1592
11/12/2008,592959.9276,812467.4574
11/13/2008,596280.6539,809914.9796
11/14/2008,601047.1121,812582.146
11/15/2008,597788.4173,814300.513
11/16/2008,593032.1046,786028.0123
11/17/2008,592203.547,792485.4371
11/18/2008,597366.3707,800644.4285
11/19/2008,602285.1979,810737.329
11/20/2008,604821.1743,823253.2217
11/21/2008,587646.9397,819559.9935
11/22/2008,578889.6764,797546.9412
11/23/2008,584725.4464,795360.7038
11/24/2008,583654.6342,803277.3733
11/25/2008,608918.2663,815937.8957
11/26/2008,612655.0693,792034.1413
11/27/2008,603544.2257,757655.0747
11/28/2008,598286.0109,766934.4949
11/29/2008,584584.6488,784320.9093
11/30/2008,577459.3128,789221.0683
12/1/2008,570997.4224,788379.0551
12/2/2008,578016.3374,770014.9415
12/3/2008,586040.2591,757084.0927
12/4/2008,592900.8038,788560.9403
12/5/2008,599864.1443,811592.197
12/6/2008,591486.1795,811501.3055
12/7/2008,576549.9876,781362.1153
12/8/2008,567433.3587,762972.8979
12/9/2008,568600.8769,790757.7511
12/10/2008,578074.997,797141.1796
12/11/2008,590985.4175,803790.5369
12/12/2008,592680.1683,815990.3271
12/13/2008,604473.8526,820762.1107
12/14/2008,571522.0363,799571.4391
12/15/2008,542761.6478,743328.8332
12/16/2008,528103.0753,741822.3201
12/17/2008,513107.9386,772473.1269
12/18/2008,555204.7953,780665.2696
12/19/2008,557492.0193,777922.6823
12/20/2008,541765.1096,767309.9981
12/21/2008,551296.7984,818444.8071
12/22/2008,555986.1614,795814.4137
12/23/2008,565559.4367,803476.4464
12/24/2008,566233.5628,818500.4349
12/25/2008,561007.3554,826482.4169
12/26/2008,556909.4593,823312.1224
12/27/2008,548984.6887,810409.0209
12/28/2008,541935.3136,824112.4709
12/29/2008,544015.6036,822242.6822
12/30/2008,554651.2747,814402.213
12/31/2008,574346.0549,830765.3223
1/1/2009,581275.6494,817164.9709
1/2/2009,569313.1117,827402.3845
1/3/2009,566975.5207,828458.41
1/4/2009,580276.7488,813498.0498
1/5/2009,563835.4266,803839.6273
1/6/2009,575507.9287,823542.9311
1/7/2009,583050.6292,825460.1778
1/8/2009,588876.9246,792244.1625
1/9/2009,595355.7329,806568.3881
1/10/2009,597616.8097,829997.0636
1/11/2009,587466.5113,837585.8446
1/12/2009,576054.4521,813341.1066
1/13/2009,577469.7004,824737.6358
1/14/2009,591463.302,834029.1452
1/15/2009,599011.8993,835570.1013
1/16/2009,594991.783,828584.0961
1/17/2009,599598.9468,834166.9782
1/18/2009,585332.5064,826339.3398
1/19/2009,582770.8071,831413.6012
1/20/2009,584254.9115,840025.0159
1/21/2009,562960.4218,828993.0143
1/22/2009,570476.0735,833066.6911
1/23/2009,578324.4785,822792.2606
1/24/2009,577005.5729,840954.638
1/25/2009,557719.6095,833655.9494
1/26/2009,560870.7238,838220.6452
1/27/2009,559475.9225,831928.4612
1/28/2009,564873.7234,822433.3329
1/29/2009,574977.6082,819646.3317
1/30/2009,297244.5255,474188.0707
1/31/2009,572534.7698,832228.9848
2/1/2009,576098.5101,823050.9483
2/2/2009,572847.1136,791805.1055
2/3/2009,564231.9608,747324.4515
2/4/2009,556731.9846,760888.0822
2/5/2009,575993.957,786953.8781
2/6/2009,572808.5451,781728.1969
2/7/2009,562046.226,757034.4323
2/8/2009,556001.9387,775412.9823
2/9/2009,545357.2775,796838.5177
2/10/2009,548308.2588,811237.1361
2/11/2009,550829.331,816312.2874
2/12/2009,575286.6672,831560.5855
2/13/2009,578874.4904,839172.3852
2/14/2009,563487.1361,822075.0434
2/15/2009,558080.6657,828721.8918
2/16/2009,561842.8592,825770.4702
2/17/2009,567582.3759,829675.0654
2/18/2009,569930.3098,830652.8506
2/19/2009,570678.4799,835584.7455
2/20/2009,580985.3994,819969.8919
2/21/2009,579685.0231,818078.0391
2/22/2009,577910.1476,847928.6115
2/23/2009,573107.4492,848017.6457
2/24/2009,581866.4595,846941.0766
2/25/2009,571909.2777,838950.5695
2/26/2009,563997.555,835574.1937
2/27/2009,577926.7276,829574.8582
2/28/2009,567559.8316,831872.9984
3/1/2009,566356.0964,831161.7805
3/2/2009,397169.4884,805883.6561
3/3/2009,566791.2243,789617.8925
3/4/2009,576666.6521,804070.9541
3/5/2009,590226.3281,838650.8749
3/6/2009,592580.4431,845847.7952
3/7/2009,602472.9164,849197.5495
3/8/2009,593340.0801,848865.964
3/9/2009,587808.7921,845869.7663
3/10/2009,590547.6843,847965.7709
3/11/2009,598933.6016,840354.115
3/12/2009,591615.6169,821656.9326
3/13/2009,596581.8952,834142.2196
3/14/2009,600132.6938,842743.4942
3/15/2009,592073.228,849921.4222
3/16/2009,582809.5387,844747.0414
3/17/2009,579678.9869,834765.328
3/18/2009,589937.7262,822972.4647
3/19/2009,593199.8359,822759.1292
3/20/2009,603078.7678,833909.1382
3/21/2009,600549.8055,844895.5271
3/22/2009,277920.7,485195.52
3/23/2009,480535.3579,783030.3345
3/24/2009,198367.7,428234.43
3/25/2009,362341.655,595522.7496
3/26/2009,373450.2105,698395.5063
3/27/2009,412109.7773,777659.7159
3/28/2009,492341.6111,822209.6945
3/29/2009,515851.694,823858.3493
3/30/2009,510234.1488,818049.3157
3/31/2009,505104.7455,830984.5201
4/1/2009,392543.2597,771209.8108
4/2/2009,418823.9181,770733.5611
4/3/2009,428099.9816,772436.1332
4/4/2009,428601.2606,775440.5932
4/5/2009,414450.2208,771043.3577
4/6/2009,410856.8416,769869.5033
4/7/2009,410556.9924,762905.0549
4/8/2009,409705.5624,762551.0246
4/9/2009,405432.1833,762252.2575
4/10/2009,405919.5087,772767.7807
4/11/2009,406629.0502,774649.3786
4/12/2009,405037.1203,770101.1395
4/13/2009,400562.5797,768936.6975
4/14/2009,388967.2549,658467.2346
4/15/2009,389452.8639,567204.794
4/16/2009,412184.8189,652726.4163
4/17/2009,429130.8395,732022.8331
4/18/2009,430919.0964,756409.3758
4/19/2009,405122.4252,746066.4507
4/20/2009,403936.1284,746447.3953
4/21/2009,427873.4584,753302.8815
4/22/2009,409023.4448,754634.0945
4/23/2009,445935.6185,733223.0384
4/24/2009,435932.1499,718590.7693
4/25/2009,446734.8109,698926.3518
4/26/2009,434160.5552,715781.5016
4/27/2009,430141.9137,725532.4467
4/28/2009,445645.3606,733906.8881
4/29/2009,448119.856,737300.9374
4/30/2009,448293.4136,740661.2886
5/1/2009,569449.3886,790664.3434
5/2/2009,560973.9478,778319.4321
5/3/2009,562146.6938,797726.7883
5/4/2009,558913.5977,796030.49
5/5/2009,558213.6469,797629.3458
5/6/2009,548912.2639,800528.6793
5/7/2009,563545.5881,811215.2563
5/8/2009,580650.4456,818356.5208
5/9/2009,581854.8518,808039.2275
5/10/2009,565919.9398,813552.7759
5/11/2009,569506.7236,819883.4805
5/12/2009,571717.2079,821548.7543
5/13/2009,575360.7636,825481.6399
5/14/2009,570259.5149,817474.7852
5/15/2009,568575.7865,804086.609
5/16/2009,578186.1481,823523.4423
5/17/2009,570010.4635,824668.3932
5/18/2009,563147.4584,819754.047
5/19/2009,549555.8162,813265.4417
5/20/2009,566784.7853,822065.8318
5/21/2009,566666.7846,820762.8693
5/22/2009,578654.1679,831535.1174
5/23/2009,588085.1693,840112.4298
5/24/2009,574417.2427,837358.1738
5/25/2009,559763.698,833824.8349
5/26/2009,553598.9345,831444.8967
5/27/2009,576572.5398,808743.7381
5/28/2009,581526.0617,815850.2915
5/29/2009,590752.4015,828296.003
5/30/2009,583562.2696,820781.4374
5/31/2009,572097.596,819754.255
6/1/2009,570900.0838,822060.6271
6/2/2009,579616.4954,817109.5802
6/3/2009,582668.8151,822518.6574
6/4/2009,583350.2353,831168.1468
6/5/2009,582864.858,828636.8728
6/6/2009,592464.1464,837220.8535
6/7/2009,574863.1629,845618.4612
6/8/2009,561385.8784,838126.732
6/9/2009,567160.0855,840307.8887
6/10/2009,575910.7688,839479.7631
6/11/2009,568794.7391,844138.8269
6/12/2009,565307.0555,836896.0631
6/13/2009,565135.2549,839662.7672
6/14/2009,554039.8921,835943.7703
6/15/2009,558699.5697,829973.256
6/16/2009,560499.2642,830902.4932
6/17/2009,578766.212,831360.3648
6/18/2009,571067.3956,822492.1277
6/19/2009,561591.9339,818805.3444
6/20/2009,564679.7682,829607.2649
6/21/2009,571589.6155,817171.0635
6/22/2009,553603.6964,814018.8529
6/23/2009,557536.8463,816531.703
6/24/2009,572881.8988,807198.9396
6/25/2009,562999.8517,813761.0364
6/26/2009,560716.4607,807952.3127
6/27/2009,574356.3415,808314.227
6/28/2009,558115.7142,766143.4989
6/29/2009,552594.3014,749953.4362
6/30/2009,583334.2753,775803.7297
7/1/2009,559018.6439,804920.3552
7/2/2009,572569.7948,762694.6106
7/3/2009,572295.192,797119.6719
7/4/2009,565923.3096,812412.2673
7/5/2009,555817.7194,818489.5197
7/6/2009,547604.7653,818677.0335
7/7/2009,554165.659,822786.9217
7/8/2009,563703.8442,826984.5725
7/9/2009,559307.654,792051.4879
7/10/2009,559096.6768,781751.1737
7/11/2009,561712.1313,798766.2683
7/12/2009,548247.6736,790878.0892
7/13/2009,541063.7082,811186.268
7/14/2009,543915.3969,804989.2328
7/15/2009,551742.1444,790803.3316
7/16/2009,562461.4222,804275.4288
7/17/2009,566891.8367,789229.0855
7/18/2009,564796.1587,778814.9354
7/19/2009,549911.7532,769046.9273
7/20/2009,555020.1006,785524.288
7/21/2009,558618.9657,800186.3247
7/22/2009,568490.3781,811321.7713
7/23/2009,579204.1705,807668.2561
7/24/2009,575147.4505,803202.0915
7/25/2009,572151.3407,817039.5646
7/26/2009,573638.4021,820314.417
7/27/2009,558253.5544,810262.4818
7/28/2009,563832.0901,818160.9996
7/29/2009,570869.6485,814838.2849
7/30/2009,572646.009,824073.4214
7/31/2009,582968.9381,825804.2546
8/1/2009,573856.6423,818665.6108
8/2/2009,566056.4913,818238.0394
8/3/2009,556198.3337,814513.6088
8/4/2009,574107.3422,806962.69
8/5/2009,577736.9441,807820.4953
8/6/2009,577505.2811,804386.446
8/7/2009,571116.5398,807127.5806
8/8/2009,564246.921,817769.769
8/9/2009,556213.8018,819056.287
8/10/2009,545813.5608,817098.6849
8/11/2009,510891.5591,761925.3683
8/12/2009,570366.1514,807577.1644
8/13/2009,578748.738,791208.0499
8/14/2009,578034.28,794533.0578
8/15/2009,575927.5927,817300.0327
8/16/2009,565114.2219,813024.551
8/17/2009,546423.5317,805479.5106
8/18/2009,548328.085,814799.8559
8/19/2009,554960.6139,814747.1181
8/20/2009,550812.9644,816329.5129
8/21/2009,561323.217,810548.2874
8/22/2009,553191.0262,801056.8274
8/23/2009,546151.0939,805953.7831
8/24/2009,545664.7668,804093.7298
8/25/2009,569840.6063,797039.8244
8/26/2009,572962.2101,800649.0732
8/27/2009,570496.7475,806408.6807
8/28/2009,569483.9667,806660.0491
8/29/2009,558539.6681,807849.2805
8/30/2009,560077.8468,807272.7121
8/31/2009,545672.6207,800982.2922
9/1/2009,536348.7305,773155.6759
9/2/2009,517106.4367,657530.1989
9/3/2009,514813.193,605425.7136
9/4/2009,501841.4964,599059.9503
9/5/2009,487217.9901,597020.8184
9/6/2009,486011.8711,596698.4603
9/7/2009,482553.5739,597898.542
9/8/2009,481758.8715,596443.1819
9/9/2009,480794.7427,596069.1627
9/10/2009,489214.4668,602901.927
9/11/2009,494832.4731,604864.3384
9/12/2009,497237.4731,608047.8884
9/13/2009,489609.8068,608589.3367
9/14/2009,475313.4723,606917.5012
9/15/2009,502536.0456,612265.1513
9/16/2009,503895.7289,615907.015
9/17/2009,497578.4212,618777.1007
9/18/2009,484354.5285,615579.0836
9/19/2009,493855.4378,618188.178
9/20/2009,483194.3059,619211.5863
9/21/2009,479236.4722,616277.2556
9/22/2009,487928.9424,614592.4036
9/23/2009,495108.0702,607557.3432
9/24/2009,502287.2015,613150.0932
9/25/2009,513540.6814,617573.6161
9/26/2009,506450.6756,617502.032
9/27/2009,497407.0892,628200.8191
9/28/2009,492152.2167,619703.9991
9/29/2009,487828.3235,614132.2118
9/30/2009,500069.1278,632371.2242
10/1/2009,508499.9549,669874.2398
10/2/2009,520052.4325,698446.9716
10/3/2009,530742.2832,714452.3204
10/4/2009,522693.8874,718764.281
10/5/2009,506481.8503,726336.7643
10/6/2009,492596.0576,657403.4817
10/7/2009,474787.5424,669974.8913
10/8/2009,502086.3881,727940.5904
10/9/2009,528485.3559,735410.6447
10/10/2009,529614.2638,742455.1693
10/11/2009,521685.3185,733686.462
10/12/2009,520822.5566,744915.3207
10/13/2009,512940.9628,742938.7729
10/14/2009,529447.2363,747032.6023
10/15/2009,522565.6706,741328.2977
10/16/2009,547899.6653,748596.5995
10/17/2009,563669.3182,760726.5812
10/18/2009,556730.7913,755051.1789
10/19/2009,553884.7819,761799.6093
10/20/2009,570298.3182,766252.312
10/21/2009,563763.5482,775438.5655
10/22/2009,570544.3154,773607.0272
10/23/2009,555583.4116,773433.7314
10/24/2009,556978.4379,777467.3539
10/25/2009,550526.6646,777897.1263
10/26/2009,544667.7699,777122.6035
10/27/2009,553366.5771,777834.0715
10/28/2009,567787.7663,780439.8456
10/29/2009,566245.5702,784733.1726
10/30/2009,564991.6546,783806.2541
10/31/2009,564076.2643,785962.6977
11/1/2009,561756.8728,784229.789
11/2/2009,568119.0822,787939.6382
11/3/2009,576901.8046,788725.5861
11/4/2009,574769.1765,792793.6112
11/5/2009,585872.3796,785200.9723
11/6/2009,583900.2597,781623.6367
11/7/2009,591955.2901,787688.3444
11/8/2009,585278.5416,784581.0023
11/9/2009,583586.2719,781959.541
11/10/2009,592772.0398,786076.0375
11/11/2009,606858.1011,787781.1531
11/12/2009,621905.8261,793948.1665
11/13/2009,644190.4075,794909.3194
11/14/2009,630501.852,796772.5949
11/15/2009,637401.652,792536.322
11/16/2009,635628.2802,786282.4134
11/17/2009,639414.4176,796001.2333
11/18/2009,652015.0311,799577.2223
11/19/2009,650639.7414,795430.9945
11/20/2009,647366.0801,797898.7568
11/21/2009,651958.9048,798795.0497
11/22/2009,658612.9452,800778.309
11/23/2009,652785.4207,794390.4873
11/24/2009,646209.278,763739.3252
11/25/2009,657378.3475,773936.208
11/26/2009,667215.4858,801579.0588
11/27/2009,665385.234,801747.6429
11/28/2009,659177.1269,802080.0549
11/29/2009,647342.2737,803012.7175
11/30/2009,634792.1004,800618.9525
12/1/2009,647334.7804,802690.5544
12/2/2009,652037.1668,799803.1417
12/3/2009,671114.447,795108.5117
12/4/2009,661163.6035,793986.3521
