well,field,source,target,valueSource,value,latest_date
1990,14,CENTRAL,ALL,8868.91,253.40,6/25/2017
1995,14,CENTRAL,ALL,8868.91,253.40,6/25/2017
2000,14,CENTRAL,ALL,8868.91,253.40,6/25/2017
2005,14,CENTRAL,ALL,8868.91,253.40,6/25/2017
2010,14,CENTRAL,ALL,8868.91,253.40,6/25/2017
2015,14,CENTRAL,ALL,8868.91,253.40,6/25/2017
2020,14,CENTRAL,ALL,8868.91,253.40,6/25/2017
2025,14,CENTRAL,ALL,8868.91,253.40,6/25/2017
2030,14,CENTRAL,ALL,8868.91,253.40,6/25/2017
2035,14,CENTRAL,ALL,8868.91,253.40,6/25/2017
2040,14,CENTRAL,ALL,8868.91,253.40,6/25/2017
2045,14,CENTRAL,ALL,8868.91,253.40,6/25/2017
2050,14,CENTRAL,ALL,8868.91,253.40,6/25/2017
2055,14,CENTRAL,ALL,8868.91,253.40,6/25/2017
2060,14,CENTRAL,ALL,8868.91,253.40,6/25/2017
2065,14,CENTRAL,ALL,8868.91,253.40,6/25/2017
2070,14,CENTRAL,ALL,8868.91,253.40,6/25/2017
2075,14,CENTRAL,ALL,8868.91,253.40,6/25/2017
2080,14,CENTRAL,ALL,8868.91,253.40,6/25/2017
2085,14,CENTRAL,ALL,8868.91,253.40,6/25/2017
2090,14,CENTRAL,ALL,8868.91,253.40,6/25/2017
2095,14,CENTRAL,ALL,8868.91,253.40,6/25/2017
2100,14,CENTRAL,ALL,8868.91,253.40,6/25/2017
2105,14,CENTRAL,ALL,8868.91,253.40,6/25/2017
2110,14,CENTRAL,ALL,8868.91,253.40,6/25/2017
2115,14,CENTRAL,ALL,8868.91,253.40,6/25/2017
2120,14,CENTRAL,ALL,8868.91,253.40,6/25/2017
2125,14,CENTRAL,ALL,8868.91,253.40,6/25/2017
2130,14,CENTRAL,ALL,8868.91,253.40,6/25/2017
2135,14,CENTRAL,ALL,8868.91,253.40,6/25/2017
2140,14,CENTRAL,ALL,8868.91,253.40,6/25/2017
2145,14,CENTRAL,ALL,8868.91,253.40,6/25/2017
2150,14,CENTRAL,ALL,8868.91,253.40,6/25/2017
2155,14,CENTRAL,ALL,8868.91,253.40,6/25/2017
2160,14,CENTRAL,ALL,8868.91,253.40,6/25/2017
2165,14,CENTRAL,ALL,8868.91,253.40,6/25/2017
2170,14,CENTRAL,ALL,8868.91,253.40,6/25/2017
2175,14,CENTRAL,ALL,8868.91,253.40,6/25/2017
2180,14,CENTRAL,ALL,8868.91,253.40,6/25/2017
2185,14,CENTRAL,ALL,8868.91,253.40,6/25/2017
2190,14,CENTRAL,ALL,8868.91,253.40,6/25/2017
2195,14,CENTRAL,ALL,8868.91,253.40,6/25/2017
2200,14,CENTRAL,ALL,8868.91,253.40,6/25/2017
2205,14,CENTRAL,ALL,8868.91,253.40,6/25/2017
2210,14,CENTRAL,ALL,8868.91,253.40,6/25/2017
2215,14,CENTRAL,ALL,8868.91,253.40,6/25/2017
2220,14,CENTRAL,ALL,8868.91,253.40,6/25/2017
2225,14,CENTRAL,ALL,8868.91,253.40,6/25/2017
2230,14,CENTRAL,ALL,8868.91,253.40,6/25/2017
2235,14,CENTRAL,ALL,8868.91,253.40,6/25/2017
2240,14,CENTRAL,ALL,8868.91,253.40,6/25/2017
2245,14,CENTRAL,ALL,8868.91,253.40,6/25/2017
2250,14,CENTRAL,ALL,8868.91,253.40,6/25/2017
2255,14,CENTRAL,ALL,8868.91,253.40,6/25/2017
2260,14,CENTRAL,ALL,8868.91,253.40,6/25/2017
2265,14,CENTRAL,ALL,8868.91,253.40,6/25/2017
2270,14,CENTRAL,ALL,8868.91,253.40,6/25/2017
2275,14,CENTRAL,ALL,8868.91,253.40,6/25/2017
2280,14,CENTRAL,ALL,8868.91,253.40,6/25/2017
2285,14,CENTRAL,ALL,8868.91,253.40,6/25/2017
2290,14,CENTRAL,ALL,8868.91,253.40,6/25/2017
2295,14,CENTRAL,ALL,8868.91,253.40,6/25/2017
2300,14,CENTRAL,ALL,8868.91,253.40,6/25/2017
2305,14,CENTRAL,ALL,8868.91,253.40,6/25/2017
2310,14,CENTRAL,ALL,8868.91,253.40,6/25/2017
2315,14,CENTRAL,ALL,8868.91,253.40,6/25/2017
2320,14,CENTRAL,ALL,8868.91,253.40,6/25/2017
1497,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1502,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1507,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1512,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1517,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1522,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1527,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1532,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1537,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1542,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1547,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1552,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1557,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1562,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1567,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1572,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1577,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1582,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1587,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1592,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1597,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1602,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1607,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1612,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1617,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1622,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1627,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1632,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1637,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1642,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1647,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1652,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1657,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1662,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1667,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1672,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1677,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1682,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1687,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1692,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1697,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1702,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1707,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1712,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1717,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1722,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1727,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1732,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1737,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1742,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1747,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1752,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1757,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1762,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1767,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1772,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1777,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1782,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1787,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1792,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1797,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1802,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1807,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1812,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1817,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1822,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1827,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1832,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1837,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1842,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1847,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1852,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1857,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1862,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1867,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1872,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1877,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1882,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1887,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1892,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1897,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1902,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1907,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1912,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1917,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1922,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1927,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1932,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1937,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1942,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1947,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1952,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1957,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1962,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1967,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1972,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1977,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1982,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1987,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1992,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1997,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
2002,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
2007,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
2012,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
2017,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
2022,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
2027,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
2032,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
2037,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
2042,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
2047,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
2052,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
2057,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
2062,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
2067,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
2072,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
2077,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
2082,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
2087,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
2092,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
2097,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
2102,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
2107,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
2112,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
2117,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
2122,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
2127,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
2132,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
2137,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
2142,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
2147,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
2152,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
2157,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
2162,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
2167,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
2172,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
2177,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
2182,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
2187,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
2192,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
2197,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
2202,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
2207,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
2212,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
2217,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
2222,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
2227,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
2232,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
2237,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
2242,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
2247,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
2252,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
2257,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
2262,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
2267,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
2272,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
2277,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
2282,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
2287,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
2292,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
2297,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
2302,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
2307,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
2312,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
2317,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
2322,16,CENTRAL,ALL,9145.61,261.30,6/25/2017
1499,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1504,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1509,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1514,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1519,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1524,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1529,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1534,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1539,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1544,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1549,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1554,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1559,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1564,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1569,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1574,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1579,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1584,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1589,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1594,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1599,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1604,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1609,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1614,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1619,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1624,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1629,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1634,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1639,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1644,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1649,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1654,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1659,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1664,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1669,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1674,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1679,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1684,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1689,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1694,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1699,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1704,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1709,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1714,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1719,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1724,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1729,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1734,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1739,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1744,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1749,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1754,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1759,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1764,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1769,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1774,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1779,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1784,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1789,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1794,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1799,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1804,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1809,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1814,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1819,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1824,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1829,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1834,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1839,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1844,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1849,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1854,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1859,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1864,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1869,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1874,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1879,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1884,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1889,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1894,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1899,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1904,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1909,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1914,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1919,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1924,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1929,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1934,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1939,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1944,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1949,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1954,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1959,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1964,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1969,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1974,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1979,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1984,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1989,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1994,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1999,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
2004,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
2009,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
2014,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
2019,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
2024,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
2029,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
2034,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
2039,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
2044,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
2049,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
2054,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
2059,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
2064,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
2069,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
2074,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
2079,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
2084,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
2089,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
2094,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
2099,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
2104,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
2109,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
2114,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
2119,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
2124,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
2129,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
2134,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
2139,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
2144,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
2149,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
2154,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
2159,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
2164,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
2169,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
2174,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
2179,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
2184,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
2189,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
2194,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
2199,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
2204,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
2209,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
2214,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
2219,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
2224,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
2229,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
2234,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
2239,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
2244,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
2249,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
2254,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
2259,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
2264,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
2269,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
2274,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
2279,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
2284,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
2289,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
2294,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
2299,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
2304,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
2309,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
2314,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
2319,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
2324,18,CENTRAL,ALL,9073.17,259.23,6/25/2017
1498,17,CENTRAL,ALL,8857.34,253.07,6/25/2017
1503,17,CENTRAL,ALL,8857.34,253.07,6/25/2017
1508,17,CENTRAL,ALL,8857.34,253.07,6/25/2017
1513,17,CENTRAL,ALL,8857.34,253.07,6/25/2017
1518,17,CENTRAL,ALL,8857.34,253.07,6/25/2017
1523,17,CENTRAL,ALL,8857.34,253.07,6/25/2017
1528,17,CENTRAL,ALL,8857.34,253.07,6/25/2017
1533,17,CENTRAL,ALL,8857.34,253.07,6/25/2017
1538,17,CENTRAL,ALL,8857.34,253.07,6/25/2017
1543,17,CENTRAL,ALL,8857.34,253.07,6/25/2017
1548,17,CENTRAL,ALL,8857.34,253.07,6/25/2017
1553,17,CENTRAL,ALL,8857.34,253.07,6/25/2017
1558,17,CENTRAL,ALL,8857.34,253.07,6/25/2017
1563,17,CENTRAL,ALL,8857.34,253.07,6/25/2017
1568,17,CENTRAL,ALL,8857.34,253.07,6/25/2017
1573,17,CENTRAL,ALL,8857.34,253.07,6/25/2017
1578,17,CENTRAL,ALL,8857.34,253.07,6/25/2017
1583,17,CENTRAL,ALL,8857.34,253.07,6/25/2017
1588,17,CENTRAL,ALL,8857.34,253.07,6/25/2017
1593,17,CENTRAL,ALL,8857.34,253.07,6/25/2017
1598,17,CENTRAL,ALL,8857.34,253.07,6/25/2017
1603,17,CENTRAL,ALL,8857.34,253.07,6/25/2017
1608,17,CENTRAL,ALL,8857.34,253.07,6/25/2017
1613,17,CENTRAL,ALL,8857.34,253.07,6/25/2017
1618,17,CENTRAL,ALL,8857.34,253.07,6/25/2017
1623,17,CENTRAL,ALL,8857.34,253.07,6/25/2017
1628,17,CENTRAL,ALL,8857.34,253.07,6/25/2017
1633,17,CENTRAL,ALL,8857.34,253.07,6/25/2017
1638,17,CENTRAL,ALL,8857.34,253.07,6/25/2017
1643,17,CENTRAL,ALL,8857.34,253.07,6/25/2017
1648,17,CENTRAL,ALL,8857.34,253.07,6/25/2017
1653,17,CENTRAL,ALL,8857.34,253.07,6/25/2017
1658,17,CENTRAL,ALL,8857.34,253.07,6/25/2017
1663,17,CENTRAL,ALL,8857.34,253.07,6/25/2017
1668,17,CENTRAL,ALL,8857.34,253.07,6/25/2017
1673,17,CENTRAL,ALL,8857.34,253.07,6/25/2017
1678,17,CENTRAL,ALL,8857.34,253.07,6/25/2017
